"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","bathrooms_text","accommodates","price","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
3518,0,0,2,1,1,"Brooklyn",40.63682,-73.9676,1,2,70,30,0,0,0,0,1,0,0,0,0,1,0,0,0,4.24849524204936
3025,0,0,1,1,1,"Brooklyn",40.70145,-73.93798,2,1,45,30,0,5,0,0.01,0,0,1,0,0,1,0,0,0,3.80666248977032
2771,0,0,1,1,0,"Manhattan",40.80116,-73.96537,1,2,109,30,0,4.43,0,0.09,0,0,1,0,0,0,1,0,0,4.69134788222914
2771,4,0,1,1,1,"Brooklyn",40.68393,-73.91919,1.5,4,200,3,333,4.84,0,0.98,1,0,0,0,0,1,0,0,0,5.29831736654804
3388,0,0,1,1,1,"Manhattan",40.72027,-73.98565,1,6,275,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.61677109766657
3870,4,1,1,1,1,"Brooklyn",40.69484,-73.99689,1,2,140,30,39,4.85,0,1.36,1,0,0,0,0,1,0,0,0,4.9416424226093
4578,0,0,1,1,1,"Manhattan",40.77795,-73.9811,1,4,220,30,0,5,0,0.03,1,0,0,0,0,0,1,0,0,5.39362754635236
3152,0,0,3,1,1,"Queens",40.76254,-73.92297,1,1,80,30,0,4.97,0,0.37,0,0,1,0,0,0,0,1,0,4.38202663467388
4426,0,0,1,1,1,"Manhattan",40.76806,-73.955,1,2,70,30,0,4.6,0,0.52,0,0,1,0,0,0,1,0,0,4.24849524204936
3147,2,0,1,1,1,"Manhattan",40.71414,-73.98997,1,2,96,30,58,4.8,0,0.94,0,0,1,0,0,0,1,0,0,4.56434819146784
3940,0,0,1,1,1,"Brooklyn",40.71172,-73.95723,1,2,130,30,0,5,0,0.02,1,0,0,0,0,1,0,0,0,4.86753445045558
2770,4,0,1,1,1,"Manhattan",40.75451,-73.98897,2,6,1571,1,365,4.5,0,0.05,1,0,0,0,0,0,1,0,0,7.35946763825562
2770,1,0,1,1,0,"Bronx",40.81767,-73.86303,1,2,100,30,247,4.84,0,0.86,1,0,0,0,1,0,0,0,0,4.60517018598809
3799,0,0,1,1,1,"Brooklyn",40.71426,-73.95714,1,4,150,30,0,4.83,0,0.07,1,0,0,0,0,1,0,0,0,5.01063529409626
3797,0,0,1,1,1,"Brooklyn",40.6984,-73.93687,1,3,125,30,0,0,0,0.01,1,0,0,0,0,1,0,0,0,4.8283137373023
2770,4,0,1,1,1,"Manhattan",40.72788,-73.98628,1,2,188,1,317,4.41,1,4.04,1,0,0,0,0,0,1,0,0,5.23644196282995
3454,2,0,23,1,1,"Brooklyn",40.68442,-73.91434,1.5,2,53,30,276,4,0,0.03,0,0,1,0,0,1,0,0,0,3.97029191355212
2770,0,0,1,1,0,"Manhattan",40.73893,-74.00031,1.5,6,300,30,0,0,0,0.02,1,0,0,0,0,0,1,0,0,5.7037824746562
4336,0,0,1,1,1,"Manhattan",40.75966,-73.9929,1,4,304,30,0,5,0,0.02,1,0,0,0,0,0,1,0,0,5.71702770140622
2770,0,0,2,1,0,"Manhattan",40.7224,-73.97978,1,2,60,10,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0943445622221
2780,4,0,4,1,1,"Brooklyn",40.63796,-73.95136,1,6,120,2,327,4.69,1,3.05,1,0,0,0,0,1,0,0,0,4.78749174278205
3342,0,0,1,1,1,"Brooklyn",40.71383,-73.95273,1,2,115,30,0,5,0,0.02,1,0,0,0,0,1,0,0,0,4.74493212836325
2770,0,0,1,1,1,"Manhattan",40.82914,-73.94767,1,2,72,30,0,4.83,0,0.16,1,0,0,0,0,0,1,0,0,4.27666611901606
2769,0,0,1,1,0,"Manhattan",40.78457,-73.95188,1,2,62,30,154,4.83,0,1.52,0,0,0,1,0,0,1,0,0,4.12713438504509
2777,0,0,1,1,1,"Brooklyn",40.71173,-73.94825,1,4,105,30,0,4.73,0,0.32,1,0,0,0,0,1,0,0,0,4.65396035015752
3115,3,1,5,1,1,"Queens",40.69566,-73.83248,1,1,56,1,308,5,0,0.16,0,0,1,0,0,0,0,1,0,4.02535169073515
3244,3,0,20,1,1,"Brooklyn",40.66505,-73.994,2,4,271,30,287,4.6,0,0.13,1,0,0,0,0,1,0,0,0,5.6021188208797
3388,0,0,1,1,1,"Manhattan",40.75534,-73.96646,1,2,100,30,0,0,0,0,1,0,0,0,0,0,1,0,0,4.60517018598809
2769,0,0,1,1,1,"Brooklyn",40.67865,-73.9466,1,2,60,30,246,4.76,0,0.52,0,0,1,0,0,1,0,0,0,4.0943445622221
2892,0,0,1,1,1,"Manhattan",40.79401,-73.96432,1,1,80,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.38202663467388
2769,4,0,3,1,1,"Queens",40.69912,-73.78687,1,2,62,2,361,4.58,0,2.32,0,0,1,0,0,0,0,1,0,4.12713438504509
2769,4,1,1,1,1,"Manhattan",40.74572,-73.97531,2,2,209,3,164,5,0,2.61,1,0,0,0,0,0,1,0,0,5.34233425196481
3377,4,1,5,1,1,"Manhattan",40.80844,-73.99097,1,3,140,5,233,4.9,0,1.26,1,0,0,0,0,0,1,0,0,4.9416424226093
2993,3,0,2,1,1,"Brooklyn",40.62308,-73.96258,1,3,70,10,288,4.56,1,1.4,1,0,0,0,0,1,0,0,0,4.24849524204936
3377,4,1,5,1,1,"Manhattan",40.80826,-73.99012,1,4,131,5,81,4.95,1,1.5,1,0,0,0,0,0,1,0,0,4.87519732320115
2768,4,0,1,1,1,"Brooklyn",40.69383,-73.94628,1.5,2,70,7,44,4.75,0,0.11,0,0,1,0,0,1,0,0,0,4.24849524204936
2768,0,0,1,1,1,"Brooklyn",40.7101,-73.96225,1,1,59,30,0,4.77,1,0.32,0,0,1,0,0,1,0,0,0,4.07753744390572
2768,0,0,1,1,1,"Manhattan",40.76172,-73.98684,1,2,119,30,0,4.82,0,1.11,0,0,1,0,0,0,1,0,0,4.77912349311153
2768,0,0,1,1,0,"Manhattan",40.74763,-73.98931,1,2,800,30,0,0,0,0,1,0,0,0,0,0,1,0,0,6.68461172766793
4118,0,0,1,1,1,"Brooklyn",40.65685,-73.95287,1,2,90,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.49980967033027
2768,0,0,1,1,0,"Manhattan",40.72623,-73.98452,1,4,150,30,0,5,0,0.03,1,0,0,0,0,0,1,0,0,5.01063529409626
2768,0,0,1,1,1,"Manhattan",40.7389,-74.00342,1,1,250,30,0,5,0,0.01,1,0,0,0,0,0,1,0,0,5.52146091786225
2839,3,0,1,1,0,"Bronx",40.87303,-73.88001,1,6,70,7,344,4.71,0,0.17,1,0,0,0,1,0,0,0,0,4.24849524204936
2768,4,1,2,1,1,"Manhattan",40.75591,-73.98425,1,1,100,5,22,4.89,0,1.92,0,0,1,0,0,0,1,0,0,4.60517018598809
2768,0,0,1,1,1,"Manhattan",40.7799,-73.9498,1,2,139,30,0,4.42,0,0.23,1,0,0,0,0,0,1,0,0,4.93447393313069
3274,0,0,0,1,1,"Manhattan",40.73088,-73.98135,1,2,120,1,154,4.67,0,0.12,1,0,0,0,0,0,1,0,0,4.78749174278205
2767,1,0,4,1,1,"Brooklyn",40.68026,-73.87187,1,2,49,30,179,4.87,0,0.8,0,0,1,0,0,1,0,0,0,3.89182029811063
3322,0,0,1,1,1,"Manhattan",40.76389,-73.99072,1,2,85,30,0,4.75,0,0.1,0,0,0,1,0,0,1,0,0,4.44265125649032
2767,0,0,2,1,1,"Manhattan",40.72367,-73.981,1,2,60,30,0,4.58,0,0.91,0,0,1,0,0,0,1,0,0,4.0943445622221
3375,0,0,1,1,0,"Brooklyn",40.64718,-73.96634,2.5,10,800,30,0,0,0,0.01,1,0,0,0,0,1,0,0,0,6.68461172766793
2767,0,0,1,1,0,"Brooklyn",40.72564,-73.94885,1,1,90,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.49980967033027
2980,2,0,1,1,1,"Manhattan",40.82922,-73.94129,1,2,25,30,0,4.82,0,0.41,0,0,1,0,0,0,1,0,0,3.2188758248682
2765,0,0,1,1,1,"Brooklyn",40.65714,-73.95633,1,2,70,30,0,4.17,0,0.09,1,0,0,0,0,1,0,0,0,4.24849524204936
3025,4,1,1,1,1,"Brooklyn",40.67437,-73.94791,1,2,60,2,202,4.89,1,1.27,0,0,1,0,0,1,0,0,0,4.0943445622221
2765,0,0,4,1,1,"Brooklyn",40.71545,-73.94022,1,1,51,30,0,4.87,0,0.28,0,0,1,0,0,1,0,0,0,3.93182563272433
2765,3,1,1,1,1,"Staten Island",40.64816,-74.08445,2,6,190,2,231,4.87,0,2.04,1,0,0,0,0,0,0,0,1,5.24702407216049
2765,0,0,1,1,1,"Manhattan",40.75788,-73.99707,1,3,340,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.82894561761021
3633,0,0,2,1,1,"Manhattan",40.72969,-73.98649,1,2,180,30,0,4.52,0,0.33,0,0,1,0,0,0,1,0,0,5.19295685089021
2765,4,0,1,1,1,"Brooklyn",40.67418,-73.93968,1,4,123,30,267,4.77,0,0.75,1,0,0,0,0,1,0,0,0,4.81218435537242
3461,0,0,1,1,1,"Brooklyn",40.67518,-74.01231,2,6,325,7,0,5,0,0.09,1,0,0,0,0,1,0,0,0,5.78382518232974
2765,2,1,0,1,1,"Queens",40.76534,-73.91944,1,2,76,6,125,4.83,0,1.2,0,0,1,0,0,0,0,1,0,4.33073334028633
2765,1,0,1,1,1,"Manhattan",40.76389,-73.96536,1,4,164,30,34,4.73,0,2.05,1,0,0,0,0,0,1,0,0,5.0998664278242
3633,0,0,2,1,1,"Manhattan",40.72791,-73.98679,2,6,264,30,0,4,0,0.03,1,0,0,0,0,0,1,0,0,5.57594910314632
2781,4,0,3,1,1,"Queens",40.74789,-73.90604,1,1,164,30,90,4.5,0,0.04,0,0,1,0,0,0,0,1,0,5.0998664278242
2789,0,0,1,1,1,"Brooklyn",40.71802,-73.95635,1,1,49,30,0,5,0,0.01,0,0,1,0,0,1,0,0,0,3.89182029811063
3133,0,0,2,1,1,"Brooklyn",40.67709,-73.97384,1,1,135,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.90527477843843
3909,0,0,1,1,1,"Brooklyn",40.69784,-73.9284,1,2,45,30,0,4,0,0.03,0,0,1,0,0,1,0,0,0,3.80666248977032
2972,4,1,1,1,1,"Brooklyn",40.68911,-73.98174,1,3,104,30,8,4.81,0,1.08,1,0,0,0,0,1,0,0,0,4.64439089914137
3224,0,0,1,1,1,"Brooklyn",40.71146,-73.95693,1,7,120,30,0,5,0,0.01,1,0,0,0,0,1,0,0,0,4.78749174278205
3978,0,0,1,1,1,"Manhattan",40.72293,-73.99713,1,2,185,30,0,4.79,0,1.12,1,0,0,0,0,0,1,0,0,5.22035582507832
2764,0,0,1,1,1,"Manhattan",40.81352,-73.9587,1,2,80,30,0,5,0,0.04,1,0,0,0,0,0,1,0,0,4.38202663467388
2764,4,0,1,1,1,"Manhattan",40.80109,-73.95323,1.5,2,66,5,38,4.75,0,1.3,0,0,1,0,0,0,1,0,0,4.18965474202643
3152,0,0,3,1,1,"Queens",40.76302,-73.92144,1,1,70,30,0,5,0,0.01,0,0,1,0,0,0,0,1,0,4.24849524204936
2764,0,0,1,1,1,"Manhattan",40.77988,-73.98103,1,2,275,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.61677109766657
4189,3,0,4,1,1,"Brooklyn",40.66165,-73.95659,1,12,125,3,339,4.46,0,1.26,1,0,0,0,0,1,0,0,0,4.8283137373023
3638,0,0,1,1,0,"Manhattan",40.84957,-73.93959,1,1,40,30,0,4.33,0,0.07,0,0,1,0,0,0,1,0,0,3.68887945411394
3302,0,0,1,1,1,"Brooklyn",40.71103,-73.95025,1,2,190,30,0,0,0,0,1,0,0,0,0,1,0,0,0,5.24702407216049
3220,3,1,2,1,1,"Manhattan",40.76972,-73.95336,1,2,135,7,0,4.88,0,1.34,1,0,0,0,0,0,1,0,0,4.90527477843843
3794,0,0,1,1,1,"Manhattan",40.71732,-73.98935,1,2,120,30,0,4.5,0,0.02,1,0,0,0,0,0,1,0,0,4.78749174278205
2810,4,1,1,1,1,"Manhattan",40.71912,-73.9904,1,4,375,3,97,4.57,0,2.06,1,0,0,0,0,0,1,0,0,5.92692602597041
2763,4,1,1,1,1,"Queens",40.76975,-73.91937,1,4,129,2,239,4.96,1,4.42,0,0,1,0,0,0,0,1,0,4.85981240436167
2763,4,0,1,1,1,"Queens",40.71869,-73.75395,1,3,89,4,344,4.71,0,0.97,1,0,0,0,0,0,0,1,0,4.48863636973214
3223,4,1,1,1,1,"Brooklyn",40.67726,-74.00015,1,2,150,3,0,4.93,1,2.06,1,0,0,0,0,1,0,0,0,5.01063529409626
3187,3,0,202,1,1,"Queens",40.74066,-73.87758,1,2,40,30,0,3.8,0,0.14,0,0,1,0,0,0,0,1,0,3.68887945411394
3772,2,0,2,1,1,"Brooklyn",40.67601,-73.98216,1.5,3,35,2,230,4.63,1,0.68,0,0,1,0,0,1,0,0,0,3.55534806148941
2903,0,0,2,1,1,"Manhattan",40.78541,-73.97589,1,4,220,30,0,4.88,0,0.1,1,0,0,0,0,0,1,0,0,5.39362754635236
2995,0,0,1,1,0,"Manhattan",40.72979,-73.98905,1,3,160,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.07517381523383
3183,0,0,1,1,1,"Brooklyn",40.67749,-73.95207,1,1,80,30,0,4.5,0,0.02,0,0,1,0,0,1,0,0,0,4.38202663467388
3734,4,0,1,1,1,"Brooklyn",40.71915,-73.95822,1,2,76,30,0,4.77,0,0.28,0,0,1,0,0,1,0,0,0,4.33073334028633
2763,0,0,1,1,0,"Brooklyn",40.70645,-73.94433,1,2,110,30,0,5,0,0.01,0,0,1,0,0,1,0,0,0,4.70048036579242
3070,2,0,1,1,1,"Manhattan",40.80469,-73.94801,1,2,133,30,0,4.78,0,0.46,1,0,0,0,0,0,1,0,0,4.89034912822175
3174,0,0,1,1,1,"Manhattan",40.76616,-73.95855,1,2,150,30,0,3,0,0.03,1,0,0,0,0,0,1,0,0,5.01063529409626
2763,0,0,1,1,0,"Manhattan",40.80428,-73.95605,1,2,80,30,0,5,0,0.01,0,0,1,0,0,0,1,0,0,4.38202663467388
2762,0,0,1,1,1,"Manhattan",40.72926,-73.98419,1,3,160,30,0,4.38,0,0.1,1,0,0,0,0,0,1,0,0,5.07517381523383
3318,0,0,1,1,1,"Brooklyn",40.68213,-73.91069,1.5,2,39,30,0,4.72,0,1.07,0,0,1,0,0,1,0,0,0,3.66356164612965
2906,0,0,1,1,1,"Manhattan",40.78217,-73.95223,1,1,94,30,0,5,0,0.01,0,0,1,0,0,0,1,0,0,4.54329478227
2762,0,0,1,1,0,"Manhattan",40.74919,-73.97108,1,1,125,30,0,0,0,0,1,0,0,0,0,0,1,0,0,4.8283137373023
3440,4,0,5,1,1,"Queens",40.7574,-73.92613,2,3,69,1,10,4.68,0,5.81,0,0,1,0,0,0,0,1,0,4.23410650459726
3970,3,0,2,1,1,"Queens",40.75782,-73.92262,1,2,75,30,44,5,0,0.04,0,0,1,0,0,0,0,1,0,4.31748811353631
3495,0,0,1,1,1,"Manhattan",40.70483,-74.01253,1,2,127,30,0,5,0,0.04,1,0,0,0,0,0,1,0,0,4.84418708645859
3451,3,0,5,1,0,"Brooklyn",40.67619,-73.92372,1,1,37,30,59,4.32,0,0.29,0,0,1,0,0,1,0,0,0,3.61091791264422
3147,0,0,1,1,1,"Brooklyn",40.72558,-73.9504,1,2,200,30,0,5,0,0.09,1,0,0,0,0,1,0,0,0,5.29831736654804
2925,0,0,1,1,1,"Queens",40.74689,-73.88779,1,1,45,30,0,5,0,0.01,0,0,1,0,0,0,0,1,0,3.80666248977032
2790,0,0,1,1,1,"Manhattan",40.78349,-73.97291,1,3,180,30,0,5,0,0.02,1,0,0,0,0,0,1,0,0,5.19295685089021
3051,0,0,1,1,1,"Brooklyn",40.63333,-74.0321,1,3,92,2,154,4.9,0,1.66,1,0,0,0,0,1,0,0,0,4.52178857704904
2761,0,0,1,1,1,"Brooklyn",40.69661,-73.94476,2,1,25,2,0,5,0,0.01,0,0,1,0,0,1,0,0,0,3.2188758248682
2761,0,0,1,1,1,"Manhattan",40.79406,-73.97463,1.5,2,100,30,0,4.83,0,1.26,0,0,1,0,0,0,1,0,0,4.60517018598809
